,dataset,algorithm,algorithm_params,emb_approach,hubness,metric,hits@1,hits@5,hits@10,hits@25,hits@50,Robin Hood,time in s,memory
2442,EN-FR 15K(V1),Brute,{},ProjE,None,euclidean,0.26166666666666666,0.3963333333333333,0.4693333333333333,0.5384666666666666,0.5728666666666666,0.186528,35.277989,1770225664
3282,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",ProjE,None,cosine,0.2617333333333333,0.3968,0.4703333333333333,0.54,0.5771333333333334,0.18771333333333334,104.927319,277893120
5746,EN-FR 15K(V1),KDTree,{},ProjE,None,euclidean,0.26166666666666666,0.3963333333333333,0.4693333333333333,0.5384666666666666,0.5728666666666666,0.186528,68.407693,201265152
4066,EN-FR 15K(V1),NGT,{},ProjE,None,euclidean,0.26166666666666666,0.3963333333333333,0.4693333333333333,0.5384666666666666,0.5729333333333333,0.186876,121.810051,178294784
5018,EN-FR 15K(V1),Annoy,{'search_k': -1},RSN4EA,None,euclidean,0.33413333333333334,0.454,0.4982666666666667,0.5495333333333333,0.58,0.4218093333333333,4.252731,163246080
1770,EN-FR 15K(V1),BallTree,{},RSN4EA,None,euclidean,0.37553333333333333,0.5556666666666666,0.6295333333333333,0.7111333333333333,0.7576666666666667,0.428396,61.316451,196927488
2554,EN-FR 15K(V1),Brute,{},RSN4EA,None,euclidean,0.37553333333333333,0.5556666666666666,0.6295333333333333,0.7111333333333333,0.7576666666666667,0.428396,35.286041,1769099264
3394,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",RSN4EA,None,cosine,0.3724,0.5510666666666667,0.6238,0.7054666666666667,0.7519333333333333,0.42378,81.074026,272048128
5858,EN-FR 15K(V1),KDTree,{},RSN4EA,None,euclidean,0.37553333333333333,0.5556666666666666,0.6295333333333333,0.7111333333333333,0.7576666666666667,0.428396,71.555994,198889472
4178,EN-FR 15K(V1),NGT,{},RSN4EA,None,euclidean,0.37533333333333335,0.555,0.6287333333333334,0.7102666666666667,0.7568666666666667,0.4285906666666667,83.545901,173223936
4962,EN-FR 15K(V1),Annoy,{'search_k': -1},RotatE,None,euclidean,0.2770666666666667,0.4713333333333333,0.5673333333333334,0.6747333333333333,0.7213333333333334,0.289412,4.246484,179122176
1716,EN-FR 15K(V1),BallTree,{},RotatE,None,euclidean,0.2773333333333333,0.49366666666666664,0.6011333333333333,0.7246666666666667,0.7842666666666667,0.299124,62.986213,193900544
2498,EN-FR 15K(V1),Brute,{},RotatE,None,euclidean,0.2773333333333333,0.49366666666666664,0.6011333333333333,0.7246666666666667,0.7842666666666667,0.299124,35.495953,2299105280
3338,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",RotatE,None,cosine,0.2774,0.49346666666666666,0.601,0.7253333333333334,0.7852,0.2989826666666667,66.1719,294875136
5802,EN-FR 15K(V1),KDTree,{},RotatE,None,euclidean,0.2773333333333333,0.49366666666666664,0.6011333333333333,0.7246666666666667,0.7842666666666667,0.299124,68.531196,194727936
4122,EN-FR 15K(V1),NGT,{},RotatE,None,euclidean,0.27686666666666665,0.4928666666666667,0.6004,0.7238,0.7831333333333333,0.299496,65.737075,184041472
5074,EN-FR 15K(V1),Annoy,{'search_k': -1},SimplE,None,euclidean,0.20033333333333334,0.21006666666666668,0.221,0.2402,0.2636,0.6298973333333333,3.917215,162394112
1826,EN-FR 15K(V1),BallTree,{},SimplE,None,euclidean,0.2006,0.21186666666666668,0.22433333333333333,0.2458,0.27286666666666665,0.6456426666666667,61.071655,200151040
2610,EN-FR 15K(V1),Brute,{},SimplE,None,euclidean,0.2006,0.21186666666666668,0.22433333333333333,0.2458,0.27286666666666665,0.6456426666666667,35.061699,1768325120
3450,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",SimplE,None,cosine,0.2006,0.21173333333333333,0.22426666666666667,0.24613333333333334,0.2740666666666667,0.6505546666666666,48.571769,267706368
5914,EN-FR 15K(V1),KDTree,{},SimplE,None,euclidean,0.2006,0.21186666666666668,0.22433333333333333,0.2458,0.27286666666666665,0.6456426666666667,65.565926,200081408
4234,EN-FR 15K(V1),NGT,{},SimplE,None,euclidean,0.19806666666666667,0.209,0.22133333333333333,0.2424,0.2692,0.6482013333333333,45.028321,176250880
5130,EN-FR 15K(V1),Annoy,{'search_k': -1},TransD,None,euclidean,0.21546666666666667,0.3283333333333333,0.38093333333333335,0.4438666666666667,0.4868,0.216932,4.558611,158224384
1882,EN-FR 15K(V1),BallTree,{},TransD,None,euclidean,0.20993333333333333,0.35013333333333335,0.4155333333333333,0.4981333333333333,0.5475333333333333,0.225524,62.67054,199970816
2666,EN-FR 15K(V1),Brute,{},TransD,None,euclidean,0.20993333333333333,0.35013333333333335,0.4155333333333333,0.4981333333333333,0.5475333333333333,0.225524,35.204127,1767256064
3506,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",TransD,None,cosine,0.20993333333333333,0.35013333333333335,0.41586666666666666,0.5003333333333333,0.5520666666666667,0.22910933333333333,102.949361,277053440
5970,EN-FR 15K(V1),KDTree,{},TransD,None,euclidean,0.20993333333333333,0.35013333333333335,0.4155333333333333,0.4981333333333333,0.5475333333333333,0.225524,61.01738,201072640
4290,EN-FR 15K(V1),NGT,{},TransD,None,euclidean,0.20973333333333333,0.3499333333333333,0.41533333333333333,0.49793333333333334,0.5473333333333333,0.22569066666666668,130.044582,175828992
5186,EN-FR 15K(V1),Annoy,{'search_k': -1},TransH,None,euclidean,0.2116,0.3198,0.37833333333333335,0.45293333333333335,0.5033333333333333,0.2518533333333333,4.41188,162656256
1938,EN-FR 15K(V1),BallTree,{},TransH,None,euclidean,0.20746666666666666,0.3344,0.4090666666666667,0.5013333333333333,0.5607333333333333,0.2577026666666667,62.822777,200941568
2722,EN-FR 15K(V1),Brute,{},TransH,None,euclidean,0.20746666666666666,0.3344,0.4090666666666667,0.5013333333333333,0.5607333333333333,0.2577026666666667,35.13283,1768759296
3562,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",TransH,None,cosine,0.20753333333333332,0.33493333333333336,0.41046666666666665,0.5032666666666666,0.5638,0.260696,92.722639,274890752
6026,EN-FR 15K(V1),KDTree,{},TransH,None,euclidean,0.20746666666666666,0.3344,0.4090666666666667,0.5013333333333333,0.5607333333333333,0.2577026666666667,70.008583,199700480
4346,EN-FR 15K(V1),NGT,{},TransH,None,euclidean,0.20726666666666665,0.3342,0.4088,0.5012,0.5605333333333333,0.2578146666666667,125.513837,172830720
4410,EN-FR 15K(V2),Annoy,{'search_k': -1},AttrE,CSLS,euclidean,0.37466666666666665,0.6261333333333333,0.7068,0.7872666666666667,0.8224,0.29854933333333333,6.769697,167505920
1220,EN-FR 15K(V2),BallTree,{},AttrE,CSLS,euclidean,0.3762,0.6345333333333333,0.7230666666666666,0.8065333333333333,0.842,0.292632,109.295837,207376384
2002,EN-FR 15K(V2),Brute,{},AttrE,CSLS,euclidean,0.3762,0.6345333333333333,0.7230666666666666,0.8065333333333333,0.842,0.292632,69.520929,1779982336
2786,EN-FR 15K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",AttrE,CSLS,cosine,0.3486666666666667,0.5955333333333334,0.6927333333333333,0.7896,0.8334,0.2906626666666667,45.927703,274841600
5250,EN-FR 15K(V2),KDTree,{},AttrE,CSLS,euclidean,0.3762,0.6345333333333333,0.7230666666666666,0.8065333333333333,0.842,0.292632,137.619535,208228352
3626,EN-FR 15K(V2),NGT,{},AttrE,CSLS,euclidean,0.37353333333333333,0.6308,0.719,0.8024666666666667,0.8377333333333333,0.2922826666666667,42.64844,175394816
4466,EN-FR 15K(V2),Annoy,{'search_k': -1},BootEA,CSLS,euclidean,0.713,0.8835333333333333,0.9276666666666666,0.9676666666666667,0.9808,0.194248,7.444059,168370176
1276,EN-FR 15K(V2),BallTree,{},BootEA,CSLS,euclidean,0.7150666666666666,0.8856666666666667,0.9308666666666666,0.9712,0.9845333333333334,0.194596,93.103588,207347712
2058,EN-FR 15K(V2),Brute,{},BootEA,CSLS,euclidean,0.7150666666666666,0.8856666666666667,0.9308666666666666,0.9712,0.9845333333333334,0.194596,69.44239,1779994624
2842,EN-FR 15K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",BootEA,CSLS,cosine,0.7096666666666667,0.8785333333333334,0.9235333333333333,0.9668,0.981,0.18504133333333334,76.823559,285511680
5306,EN-FR 15K(V2),KDTree,{},BootEA,CSLS,euclidean,0.7150666666666666,0.8856666666666667,0.9308666666666666,0.9712,0.9845333333333334,0.194596,131.514978,206499840
3682,EN-FR 15K(V2),NGT,{},BootEA,CSLS,euclidean,0.7069333333333333,0.8790666666666667,0.9240666666666667,0.9641333333333333,0.9775333333333334,0.19624425801237816,79.555888,174530560
4522,EN-FR 15K(V2),Annoy,{'search_k': -1},ConvE,CSLS,euclidean,0.37293333333333334,0.52,0.5736666666666667,0.6359333333333334,0.6760666666666667,0.25183733333333336,8.315348,166301696
1332,EN-FR 15K(V2),BallTree,{},ConvE,CSLS,euclidean,0.377,0.5342,0.5880666666666666,0.6597333333333333,0.7066666666666667,0.27091733333333334,116.698998,207388672
2114,EN-FR 15K(V2),Brute,{},ConvE,CSLS,euclidean,0.377,0.5342,0.5880666666666666,0.6597333333333333,0.7066666666666667,0.27091733333333334,69.64754,1780686848
2898,EN-FR 15K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",ConvE,CSLS,cosine,0.3658666666666667,0.5273333333333333,0.5834666666666667,0.655,0.7036666666666667,0.21004,96.983366,282501120
5362,EN-FR 15K(V2),KDTree,{},ConvE,CSLS,euclidean,0.377,0.5342,0.5880666666666666,0.6597333333333333,0.7066666666666667,0.27091733333333334,139.672811,208199680
3738,EN-FR 15K(V2),NGT,{},ConvE,CSLS,euclidean,0.37606666666666666,0.5333333333333333,0.5872666666666667,0.6588666666666667,0.7057333333333333,0.27205066666666666,115.873497,173535232
4578,EN-FR 15K(V2),Annoy,{'search_k': -1},GCN_Align,CSLS,euclidean,0.4836666666666667,0.7561333333333333,0.8318666666666666,0.89,0.9119333333333334,0.38130533333333333,6.945249,165990400
1388,EN-FR 15K(V2),BallTree,{},GCN_Align,CSLS,euclidean,0.4888,0.768,0.8492,0.9107333333333333,0.9348666666666666,0.389956,110.512359,205131776
2170,EN-FR 15K(V2),Brute,{},GCN_Align,CSLS,euclidean,0.4888,0.768,0.8492,0.9107333333333333,0.9348666666666666,0.389956,69.783495,1783033856
2954,EN-FR 15K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",GCN_Align,CSLS,cosine,0.47386666666666666,0.7545333333333333,0.8344,0.9036,0.9282666666666667,0.38251489669022715,40.801613,269037568
5418,EN-FR 15K(V2),KDTree,{},GCN_Align,CSLS,euclidean,0.4888,0.768,0.8492,0.9107333333333333,0.9348666666666666,0.389956,131.626991,208236544
3794,EN-FR 15K(V2),NGT,{},GCN_Align,CSLS,euclidean,0.3784666666666667,0.5963333333333334,0.6673333333333333,0.731,0.7551333333333333,0.44008533333333333,52.551233,172703744
4634,EN-FR 15K(V2),Annoy,{'search_k': -1},HolE,CSLS,euclidean,0.21386666666666668,0.3082,0.3686,0.46253333333333335,0.5427333333333333,0.23038533333333333,8.261977,168677376
1444,EN-FR 15K(V2),BallTree,{},HolE,CSLS,euclidean,0.2132,0.30893333333333334,0.37246666666666667,0.472,0.5592,0.24878133333333333,109.570541,204537856
2226,EN-FR 15K(V2),Brute,{},HolE,CSLS,euclidean,0.2132,0.30893333333333334,0.37246666666666667,0.472,0.5592,0.24878133333333333,69.300492,1783013376
3010,EN-FR 15K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",HolE,CSLS,cosine,0.20913333333333334,0.296,0.3624,0.4659333333333333,0.5546666666666666,0.22917733333333334,81.003321,287293440
5474,EN-FR 15K(V2),KDTree,{},HolE,CSLS,euclidean,0.2132,0.30893333333333334,0.37246666666666667,0.472,0.5592,0.24878133333333333,138.57525,203067392
3850,EN-FR 15K(V2),NGT,{},HolE,CSLS,euclidean,0.21306666666666665,0.3088,0.37246666666666667,0.4723333333333333,0.5591333333333334,0.24904133333333334,94.729286,175013888
4690,EN-FR 15K(V2),Annoy,{'search_k': -1},IMUSE,CSLS,euclidean,0.45326666666666665,0.6602666666666667,0.7341333333333333,0.8161333333333334,0.8574,0.23262266666666667,7.45051,164806656
1500,EN-FR 15K(V2),BallTree,{},IMUSE,CSLS,euclidean,0.4498,0.6699333333333334,0.7564666666666666,0.8528,0.9029333333333334,0.22645066666666666,106.930708,204550144
2282,EN-FR 15K(V2),Brute,{},IMUSE,CSLS,euclidean,0.4498,0.6699333333333334,0.7564666666666666,0.8528,0.9029333333333334,0.22645066666666666,69.207885,1780015104
3066,EN-FR 15K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",IMUSE,CSLS,cosine,0.43753333333333333,0.6468,0.7338666666666667,0.8318666666666666,0.8889333333333334,0.21359866666666666,58.877111,281165824
5530,EN-FR 15K(V2),KDTree,{},IMUSE,CSLS,euclidean,0.4498,0.6699333333333334,0.7564666666666666,0.8528,0.9029333333333334,0.22645066666666666,137.124466,208224256
3906,EN-FR 15K(V2),NGT,{},IMUSE,CSLS,euclidean,0.4512,0.6699333333333334,0.7554,0.8509333333333333,0.9011333333333333,0.22914266666666666,48.441891,174047232
4746,EN-FR 15K(V2),Annoy,{'search_k': -1},IPTransE,CSLS,euclidean,0.33353333333333335,0.5702666666666667,0.6590666666666667,0.7576,0.8044666666666667,0.26361866666666667,7.244508,169996288
1556,EN-FR 15K(V2),BallTree,{},IPTransE,CSLS,euclidean,0.3356,0.5856666666666667,0.6806,0.7843333333333333,0.8321333333333333,0.265124,109.724103,205524992
2338,EN-FR 15K(V2),Brute,{},IPTransE,CSLS,euclidean,0.3356,0.5856666666666667,0.6806,0.7843333333333333,0.8321333333333333,0.265124,69.1267,1779994624
3122,EN-FR 15K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",IPTransE,CSLS,cosine,0.3154666666666667,0.5486,0.6466666666666666,0.7614666666666666,0.8193333333333334,0.26436933333333335,68.530135,281800704
5586,EN-FR 15K(V2),KDTree,{},IPTransE,CSLS,euclidean,0.3356,0.5856666666666667,0.6806,0.7843333333333333,0.8321333333333333,0.265124,138.84055,208220160
3962,EN-FR 15K(V2),NGT,{},IPTransE,CSLS,euclidean,0.33453333333333335,0.5833333333333334,0.6784666666666667,0.7817333333333333,0.8294666666666667,0.26501066666666667,79.038235,176152576
4802,EN-FR 15K(V2),Annoy,{'search_k': -1},JAPE,CSLS,euclidean,0.37693333333333334,0.5723333333333334,0.6554,0.746,0.7983333333333333,0.345208,5.943311,169623552
1612,EN-FR 15K(V2),BallTree,{},JAPE,CSLS,euclidean,0.37893333333333334,0.5774,0.663,0.7556666666666667,0.8072,0.3512306666666667,105.530559,207343616
2394,EN-FR 15K(V2),Brute,{},JAPE,CSLS,euclidean,0.37893333333333334,0.5774,0.663,0.7556666666666667,0.8072,0.3512306666666667,69.878628,1780301824
3178,EN-FR 15K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",JAPE,CSLS,cosine,0.35413333333333336,0.5493333333333333,0.6368,0.736,0.7898666666666667,0.36720933333333333,34.112687,270082048
5642,EN-FR 15K(V2),KDTree,{},JAPE,CSLS,euclidean,0.37893333333333334,0.5774,0.663,0.7556666666666667,0.8072,0.3512306666666667,89.816175,205606912
4018,EN-FR 15K(V2),NGT,{},JAPE,CSLS,euclidean,0.3433333333333333,0.5377333333333333,0.6226666666666667,0.7114,0.7645333333333333,0.36107687508225994,39.828656,172994560
964,EN-FR 15K(V2),Annoy,{'search_k': -1},MultiKE,CSLS,euclidean,0.4010666666666667,0.617,0.6928,0.7762666666666667,0.8284666666666667,0.22633066666666668,6.534055,172474368
1109,EN-FR 15K(V2),BallTree,{},MultiKE,CSLS,euclidean,0.40126666666666666,0.6184666666666667,0.6951333333333334,0.7802,0.8332,0.22712533333333335,80.200175,209645568
1054,EN-FR 15K(V2),Brute,{},MultiKE,CSLS,euclidean,0.40126666666666666,0.6184666666666667,0.6951333333333334,0.7802,0.8332,0.22712533333333335,69.605033,1784836096
880,EN-FR 15K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",MultiKE,CSLS,cosine,0.3848,0.6125333333333334,0.6874,0.7749333333333334,0.8273333333333334,0.23375284169481536,35.290449,272965632
922,EN-FR 15K(V2),KDTree,{},MultiKE,CSLS,euclidean,0.40126666666666666,0.6184666666666667,0.6951333333333334,0.7802,0.8332,0.22712533333333335,84.37535,210747392
1164,EN-FR 15K(V2),NGT,{},MultiKE,CSLS,euclidean,0.3678666666666667,0.5884666666666667,0.6661333333333334,0.7518,0.8049333333333333,0.233376,19.610004,176619520
4914,EN-FR 15K(V2),Annoy,{'search_k': -1},ProjE,CSLS,euclidean,0.367,0.504,0.5426666666666666,0.5809333333333333,0.6044666666666667,0.27776666666666666,8.118356,167157760
1668,EN-FR 15K(V2),BallTree,{},ProjE,CSLS,euclidean,0.38693333333333335,0.5521333333333334,0.605,0.6626,0.7052666666666667,0.29585466666666665,110.266982,202899456
2450,EN-FR 15K(V2),Brute,{},ProjE,CSLS,euclidean,0.38693333333333335,0.5521333333333334,0.605,0.6626,0.7052666666666667,0.29585466666666665,69.606437,1779978240
3290,EN-FR 15K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",ProjE,CSLS,cosine,0.3732666666666667,0.5444666666666667,0.6014666666666667,0.6639333333333334,0.7066,0.23753066666666667,98.308953,283865088
5754,EN-FR 15K(V2),KDTree,{},ProjE,CSLS,euclidean,0.38693333333333335,0.5521333333333334,0.605,0.6626,0.7052666666666667,0.29585466666666665,133.158031,206114816
4074,EN-FR 15K(V2),NGT,{},ProjE,CSLS,euclidean,0.387,0.5525333333333333,0.6055333333333334,0.6626,0.7052666666666667,0.297808,192.339098,172953600
5026,EN-FR 15K(V2),Annoy,{'search_k': -1},RSN4EA,CSLS,euclidean,0.5634666666666667,0.6683333333333333,0.6942666666666667,0.7135333333333334,0.7212666666666666,0.26676133333333335,6.733578,166621184
1778,EN-FR 15K(V2),BallTree,{},RSN4EA,CSLS,euclidean,0.6405333333333333,0.8042666666666667,0.8487333333333333,0.8875333333333333,0.9009333333333334,0.30538666666666664,114.93042,207364096
2562,EN-FR 15K(V2),Brute,{},RSN4EA,CSLS,euclidean,0.6405333333333333,0.8042666666666667,0.8487333333333333,0.8875333333333333,0.9009333333333334,0.30538666666666664,69.142934,1781899264
3402,EN-FR 15K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",RSN4EA,CSLS,cosine,0.6256,0.7920666666666667,0.8385333333333334,0.8824,0.8990666666666667,0.26841733333333334,81.526046,291430400
5866,EN-FR 15K(V2),KDTree,{},RSN4EA,CSLS,euclidean,0.6405333333333333,0.8042666666666667,0.8487333333333333,0.8875333333333333,0.9009333333333334,0.30538666666666664,139.925956,208232448
4186,EN-FR 15K(V2),NGT,{},RSN4EA,CSLS,euclidean,0.6394,0.8032,0.8475333333333334,0.8863333333333333,0.8997333333333334,0.30566,151.254392,176095232
4970,EN-FR 15K(V2),Annoy,{'search_k': -1},RotatE,CSLS,euclidean,0.43766666666666665,0.6843333333333333,0.7604,0.8258666666666666,0.8486666666666667,0.2543186666666667,6.827329,194670592
1724,EN-FR 15K(V2),BallTree,{},RotatE,CSLS,euclidean,0.44793333333333335,0.7215333333333334,0.8126,0.8968,0.9248666666666666,0.2608493333333333,108.943473,193695744
2506,EN-FR 15K(V2),Brute,{},RotatE,CSLS,euclidean,0.44793333333333335,0.7215333333333334,0.8126,0.8968,0.9248666666666666,0.2608493333333333,73.966412,2338193408
3346,EN-FR 15K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",RotatE,CSLS,cosine,0.4234,0.6984,0.7972666666666667,0.8873333333333333,0.9222666666666667,0.23349466666666666,54.989216,306880512
5810,EN-FR 15K(V2),KDTree,{},RotatE,CSLS,euclidean,0.44793333333333335,0.7215333333333334,0.8126,0.8968,0.9248666666666666,0.2608493333333333,148.615867,194822144
4130,EN-FR 15K(V2),NGT,{},RotatE,CSLS,euclidean,0.44533333333333336,0.7192,0.8098666666666666,0.8937333333333334,0.9217333333333333,0.2615866666666667,68.895599,193978368
5082,EN-FR 15K(V2),Annoy,{'search_k': -1},SimplE,CSLS,euclidean,0.2168,0.2899333333333333,0.35386666666666666,0.4566,0.5220666666666667,0.46032266666666666,6.835131,167325696
1834,EN-FR 15K(V2),BallTree,{},SimplE,CSLS,euclidean,0.21653333333333333,0.2916,0.35186666666666666,0.44726666666666665,0.5076666666666667,0.49094133333333334,114.919053,207372288
2618,EN-FR 15K(V2),Brute,{},SimplE,CSLS,euclidean,0.21653333333333333,0.2916,0.35186666666666666,0.44726666666666665,0.5076666666666667,0.49094133333333334,69.503233,1781424128
3458,EN-FR 15K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",SimplE,CSLS,cosine,0.20833333333333334,0.26306666666666667,0.31453333333333333,0.41446666666666665,0.4856,0.5150266666666666,46.798192,274857984
5922,EN-FR 15K(V2),KDTree,{},SimplE,CSLS,euclidean,0.21653333333333333,0.2916,0.35186666666666666,0.44726666666666665,0.5076666666666667,0.49094133333333334,123.626841,208224256
4242,EN-FR 15K(V2),NGT,{},SimplE,CSLS,euclidean,0.2114,0.28326666666666667,0.3432,0.4382,0.49993333333333334,0.48362,48.42258,173924352
5138,EN-FR 15K(V2),Annoy,{'search_k': -1},TransD,CSLS,euclidean,0.2664,0.4656666666666667,0.5329333333333334,0.6136666666666667,0.6598,0.267472,6.448323,167997440
1890,EN-FR 15K(V2),BallTree,{},TransD,CSLS,euclidean,0.26326666666666665,0.4898,0.5685333333333333,0.6622666666666667,0.7116666666666667,0.252216,109.797887,206176256
2674,EN-FR 15K(V2),Brute,{},TransD,CSLS,euclidean,0.26326666666666665,0.4898,0.5685333333333333,0.6622666666666667,0.7116666666666667,0.252216,74.495935,1780469760
3514,EN-FR 15K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",TransD,CSLS,cosine,0.2454,0.46086666666666665,0.5444666666666667,0.6474666666666666,0.7077333333333333,0.25696,87.942855,282980352
5978,EN-FR 15K(V2),KDTree,{},TransD,CSLS,euclidean,0.26326666666666665,0.4898,0.5685333333333333,0.6622666666666667,0.7116666666666667,0.252216,138.320073,208203776
4298,EN-FR 15K(V2),NGT,{},TransD,CSLS,euclidean,0.26306666666666667,0.48966666666666664,0.5684666666666667,0.6620666666666667,0.7113333333333334,0.2531386666666667,128.257968,176201728
